time,mains,microwave,dishwasher
84,340.362412,8.2595825,5.0
85,340.53498,8.260345,5.0
86,340.495908,8.259399,4.5
87,340.957446,8.256714,5.0
88,340.432416,8.254852,5.0
89,340.29485,8.253387,5.0
90,341.34409600000004,8.251129,5.0
91,340.927328,8.248962,4.666399999999953
92,340.406368,8.24762,5.0
93,340.157284,8.246613,5.0
94,339.841452,8.244232,5.0
95,340.20368199999996,8.241638,5.0
96,339.494688,8.239746,4.666399999999953
97,339.558994,8.237396,4.5
98,340.180076,8.233154,5.0
99,339.036406,8.229065,4.5
100,339.388868,8.226288,4.0
101,338.968844,8.224121,5.0
102,339.389682,8.220398,5.0
103,338.61719600000004,8.215912,5.0
104,337.572834,8.212891,5.0
105,337.83657,8.21051,5.0
106,338.046582,8.208618,5.0
107,338.10763199999997,8.206848,5.0
108,336.845118,8.205841,5.0
109,336.767788,8.205414,5.0
110,336.404744,8.205505,5.0
111,336.456026,8.204834,5.0
112,336.415326,8.204559,5.0
113,336.316018,8.205994,4.666399999999953
114,336.242758,8.209045,4.5
115,336.83128,8.21228,5.0
116,336.19229,8.214905,5.0
117,335.88622599999997,8.217285,5.0
118,335.77145199999995,8.218658,5.0
119,336.392534,8.219238,5.0
120,337.188626,8.218567,4.5
121,337.418988,8.249237,4.666399999999953
122,337.737262,8.363831,4.0
123,337.50038800000004,14.073181,4.5
124,337.741332,22.742645,4.0
125,336.83372199999997,39.797974,5.0
126,337.61760400000003,76.93924,4.666399999999953
127,337.349798,183.23923,4.0
128,337.55980999999997,234.98022,4.0
129,337.32130800000004,230.43784,4.0
130,337.192696,215.50677,4.0
131,615.799662,186.93542,4.0
132,1932.905386,153.02032,4.0
133,1926.221632,153.89182,4.0
134,1922.753992,152.643,4.0
135,1922.4235079999999,149.43076,4.0
136,1923.4336819999999,146.95831,4.0
137,1921.7250960000001,144.35016,4.0
138,1922.907838,141.98932,4.0
139,1921.410892,142.38358,4.0
140,1919.4108939999999,143.96454,4.0
141,1918.2916440000001,145.15228,4.0
142,1917.799988,146.94891,4.0
143,1915.2236779999998,146.62698,4.0
144,1915.08367,144.81284,4.0
145,1917.5924180000002,143.68262,4.0
146,1916.493518,142.88718,4.0
147,1919.847198,165.22003,4.0
148,1917.86755,183.21533,4.0
149,1916.15001,187.37881,4.0
150,1916.2322239999999,184.26443,4.0
151,1916.708414,135.73975,4.0
152,1914.894822,69.71341,4.0
153,1914.723882,41.32901,5.0
154,1915.732428,27.706543,4.666399999999953
155,1915.548464,17.010773,5.0
156,1916.747486,8.817566,5.0
157,1207.88861,8.142273,5.0
158,330.442194,8.124054,5.0
159,330.18985399999997,8.122162,5.0
160,330.641624,8.121735,5.0
161,330.261486,8.121735,5.0
162,330.68151,8.12088,4.666399999999953
163,329.63633400000003,8.119965,5.0
164,329.068976,8.120056,5.0
165,329.8553,8.108276,4.666399999999953
166,329.618426,8.060303,5.0
167,330.09868600000004,7.9974976,4.5
168,329.35224800000003,7.901947,5.0
169,329.33840999999995,7.7386475,5.0
170,330.0588,7.5121765,4.0
171,329.638776,7.3589478,4.0
172,329.29771,7.265564,4.0
173,329.59400600000004,7.1879272,4.0
174,328.21020599999997,7.12442,4.0
175,249.97503799999998,7.1207886,4.0
176,250.41785399999998,7.121521,4.0
177,250.10772000000003,7.121277,4.0
178,250.55134999999996,7.1213684,4.0
179,250.12969800000002,7.122284,4.0
180,250.90788199999997,7.122467,4.0
181,251.078822,7.1231384,4.0
182,250.58146799999997,7.1252747,4.0
183,250.51878999999997,7.1273804,4.0
184,250.79962,7.128296,4.0
185,250.53344200000004,7.129242,4.0
186,250.44390200000004,7.1297607,4.0
187,250.94369800000004,7.129669,4.0
188,251.45896,7.12796,4.0
189,251.415004,7.125763,4.0
190,251.463844,7.121521,4.0
191,251.35395400000004,7.1140747,4.0
192,251.452448,7.100952,4.0
193,250.51390599999996,7.08609,4.0
194,251.78781600000002,7.0753174,4.0
195,251.42233,7.0683594,4.0
196,251.884682,7.0621033,4.0
197,250.17284,7.057953,4.0
198,245.882246,7.057007,4.0
199,245.66735,7.0563354,4.0
200,245.71130600000004,7.055847,4.0
201,245.64374400000003,7.056427,4.0
202,245.59653200000002,7.0570984,4.0
203,245.66979200000003,7.058441,4.0
204,245.493968,7.061615,4.0
205,245.43861600000002,7.066925,4.0
206,245.489084,7.0698853,4.0
207,245.27907200000004,7.071106,4.0
208,245.35884400000003,7.0722656,4.0
209,244.83218599999998,7.07312,4.0
210,247.48257,7.072937,4.0
211,247.09999,7.0718384,4.0
212,246.83462600000001,7.0698853,4.0
213,247.05033599999996,7.067505,4.0
214,246.471582,7.065338,4.0
215,247.168366,7.0605774,4.0
216,246.62868400000002,7.0540466,4.0
217,246.9087,7.0499268,4.0
218,246.189124,7.0476074,4.0
219,246.92905000000002,7.0455017,4.0
220,246.719038,7.044403,4.0
221,244.32262199999997,7.045349,4.0
222,244.618918,7.045685,4.0
223,244.408906,7.046356,4.0
224,244.387742,7.0473633,4.0
225,244.47402599999998,7.0485535,4.0
226,244.882654,7.0489807,4.0
227,244.60508,7.0495605,4.0
228,244.71252800000002,7.0502625,4.0
229,244.70764400000002,7.0510864,4.0
230,245.16022800000002,7.0513306,4.0
231,244.7516,7.0518494,4.0
232,245.05278000000004,7.0533752,4.0
233,244.99661399999997,7.0565186,4.0
234,245.29616600000003,7.0610046,4.0
235,245.456524,7.0661926,4.0
236,244.70764400000002,7.070404,4.0
237,244.87370000000004,7.0737915,4.0
238,245.0772,7.0756836,4.0
239,245.37024000000002,7.0773926,4.0
240,247.1529,7.078644,4.0
241,246.90137399999998,7.07959,4.0
242,247.29779200000002,7.077606,4.0
243,247.27499999999998,7.075775,4.0
244,246.85009200000002,7.0732727,4.0
245,247.17487799999998,7.0677795,4.0
246,248.12400200000002,7.059387,4.0
247,246.840324,7.052887,4.0
248,247.55013199999996,7.047943,4.0
249,247.48989600000004,7.043518,4.0
250,247.23755599999998,7.0391235,4.0
251,245.298608,7.036682,4.0
252,244.531006,7.0353394,4.0
253,244.492748,7.0336304,4.0
254,244.39588200000003,7.0308228,4.0
255,243.97016000000002,7.028961,4.0
256,243.75851999999998,7.027832,4.0
257,243.913994,7.0264893,4.0
258,244.156566,7.0251465,4.0
259,243.22127999999998,7.025055,4.0
260,243.26360799999998,7.025238,4.0
261,243.11790200000002,7.026184,4.0
262,243.16836999999998,7.027527,4.0
263,242.787418,7.0303345,4.0
264,243.16348599999998,7.0348816,4.0
265,243.071504,7.0405884,4.0
266,242.95347400000003,7.0439453,4.0
267,242.9201,7.046234,4.0
268,242.95754399999998,7.048462,4.0
269,243.198488,7.049713,4.0
270,245.34744799999999,7.0485535,4.0
271,244.80613800000003,7.0473633,4.0
272,244.931494,7.0455627,4.0
273,245.12115599999998,7.0431824,4.0
274,245.26848999999999,7.0396423,4.0
275,244.640082,7.0357666,4.0
276,245.11790000000002,7.032715,4.0
277,244.66368799999998,7.0321045,4.0
278,244.87777,7.033264,4.0
279,244.78497399999998,7.0345764,4.0
280,243.17406799999998,7.0336304,4.0
281,243.02103600000004,7.033203,4.0
282,242.93637999999999,7.033539,4.0
283,243.27500400000002,7.0326843,4.0
284,245.28721199999995,7.0302124,4.0
285,243.524902,7.029358,4.0
286,243.62014,7.0281982,4.0
287,243.77968400000003,7.025635,4.0
288,243.720262,7.0231323,4.0
289,243.18872,7.02182,4.0
290,243.50129600000002,7.021332,4.0
291,243.70642399999997,7.0216675,4.0
292,243.04382800000002,7.023346,4.0
293,242.68403999999998,7.026581,4.0
294,242.60019799999998,7.0317383,4.0
295,242.50495999999998,7.037445,4.0
296,242.66368999999997,7.0421143,4.0
297,242.49030799999997,7.045349,4.0
298,242.60264,7.0474243,4.0
299,243.45408400000002,7.0483093,4.0
300,244.23878000000002,7.048279,4.0
301,245.16348399999998,7.046753,4.0
302,244.903818,7.0439453,4.0
303,245.06092,7.0418396,4.0
304,245.15859999999998,7.0405884,4.0
305,244.71659800000003,7.0377197,4.0
306,245.314888,7.034546,4.0
307,244.25343199999998,7.034027,4.0
308,244.071096,7.0352173,4.0
309,245.20255600000002,7.03479,4.0
310,243.69747,7.030884,4.0
311,243.018594,7.0253906,4.0
312,243.10162199999996,7.021515,4.0
313,243.865968,7.018463,4.0
314,245.35884400000003,7.0146484,4.0
315,244.372276,7.011688,4.0
316,242.523682,7.0102234,4.0
317,242.145986,7.008789,4.0
318,242.241224,7.007782,4.0
319,242.135404,7.007416,4.0
320,241.83748000000003,7.0074463,4.0
321,242.09470399999998,7.0081177,4.0
322,241.508624,7.0101624,4.0
323,241.50536799999998,7.0137024,4.0
324,241.804106,7.019226,4.0
325,241.51513599999998,7.025238,4.0
326,241.477692,7.0294495,4.0
327,241.435364,7.0321045,4.0
328,241.36536,7.034485,4.0
329,242.55217199999998,7.035553,4.0
330,243.56967199999997,7.0350037,4.0
331,244.25099,7.0338135,4.0
332,243.577812,7.031494,4.0
333,244.03528,7.028778,4.0
334,244.25099,7.0255127,4.0
335,243.51594800000004,7.020294,4.0
336,244.17773,7.01355,4.0
337,243.52652999999998,7.0089417,4.0
338,243.25383999999997,7.005829,4.0
339,243.956322,7.0026245,4.0
340,243.020222,7.000244,4.0
341,241.47524999999996,6.999115,4.0
342,241.260354,6.998535,4.0
343,241.24895800000002,6.997864,4.0
344,241.038946,6.9970093,4.0
345,241.19116400000001,6.9968567,4.0
346,240.74834800000002,6.9968567,4.0
347,240.908706,6.996765,4.0
348,241.04871400000002,6.9969177,4.0
349,240.48868199999998,6.998108,4.0
350,240.85661,6.999481,4.0
351,240.817538,7.0011597,4.0
352,240.64904,7.0038757,4.0
353,240.63601599999998,7.0081177,4.0
354,240.98359399999998,7.0135193,4.0
355,240.945336,7.0185547,4.0
356,241.05848199999997,7.0223694,4.0
357,240.834632,7.024536,4.0
358,241.034062,7.0251465,4.0
359,242.467516,7.026306,4.0
360,242.82648999999998,7.026764,4.0
361,243.588394,7.0255737,4.0
362,243.73247200000003,7.0239563,4.0
363,242.288436,7.023041,4.0
364,243.472806,7.0206604,4.0
365,243.13255400000003,7.0164795,4.0
366,243.102436,7.0121765,4.0
367,243.26360799999998,7.0104675,4.0
368,242.88998199999997,7.009552,4.0
369,243.57374199999998,7.007782,4.0
370,242.23145599999998,7.0056458,4.0
371,241.06336599999997,7.005127,4.0
372,241.68363400000004,7.0049744,4.0
373,241.734102,7.00473,4.0
374,242.299018,7.003845,4.0
375,241.15290599999997,7.0036316,4.0
376,241.265238,7.003845,4.0
377,241.38489600000003,7.0042725,4.0
378,241.51594999999998,7.0041504,4.0
379,241.36373199999997,7.0050354,4.0
380,241.254656,7.0081177,4.0
381,241.207444,7.0125732,4.0
382,241.61118800000003,7.018799,4.0
383,241.34338200000002,7.0292053,4.0
384,241.282332,7.0425415,4.0
385,241.33280000000002,7.0525208,4.0
386,241.50536799999998,7.0592957,4.0
387,241.451644,7.064972,4.0
388,242.15249799999998,7.069214,4.0
389,245.91154999999998,7.07016,4.0
390,246.203776,7.069977,4.0
391,246.474024,7.069214,4.0
392,246.55867999999998,7.06839,4.0
393,246.777646,7.0668335,4.0
394,246.803694,7.0639954,4.0
395,246.630312,7.059723,4.0
396,246.37634399999996,7.055084,4.0
397,246.46995400000003,7.0512695,4.0
398,246.808578,7.0490723,4.0
399,246.621358,7.0473633,4.0
400,245.997834,7.04599,4.0
401,245.156158,7.045166,4.0
402,244.362508,7.044739,4.0
403,244.66613,7.043396,4.0
404,244.652292,7.0420227,4.0
405,244.908702,7.0425415,4.0
406,244.688922,7.044739,4.0
407,245.02836000000002,7.0909424,4.0
408,244.609964,7.259857,4.0
409,243.487458,7.4501953,4.0
410,244.024698,7.7519836,4.0
411,244.44960599999996,8.27417,4.0
412,245.17488000000003,8.966431,4.0
413,245.55257600000004,9.30423,4.0
414,244.53589,9.466064,4.0
415,245.02022,9.617035,4.0
416,245.30756199999996,9.725342,4.0
417,669.862286,9.630402,4.0
418,468.863708,9.5859375,4.0
419,466.14739,9.555481,4.0
420,458.18647,9.531006,4.0
421,448.167758,9.515564,4.0
422,442.098574,9.505951,4.0
423,442.128692,9.49942,4.0
424,441.93903,9.491821,4.0
425,439.88286600000004,9.4823,4.0
426,439.083518,9.471405,4.0
427,437.138872,9.462341,4.0
428,438.43638799999997,9.4534,4.0
429,438.128696,9.444244,4.0
430,437.626458,9.437561,4.0
431,435.804726,9.435272,4.0
432,434.92397800000003,9.434143,4.0
433,434.4136,9.430359,4.0
434,432.811648,9.426605,4.0
435,432.251616,9.424408,4.0
436,432.692804,9.422302,4.0
437,434.011484,9.418488,4.0
438,433.220276,9.41568,4.0
439,432.039976,9.413239,4.0
440,431.956134,9.410278,4.0
441,432.15475,9.406952,4.0
442,431.51901599999997,9.406036,4.0
443,431.907294,9.406464,4.0
444,431.457152,9.407715,4.0
445,431.521458,9.408295,4.0
446,429.99276599999996,9.408569,4.0
447,430.289876,9.408325,4.0
448,430.641524,9.408203,4.0
449,430.958984,9.406769,4.0
450,431.632162,9.404846,4.0
451,431.199114,9.402283,4.0
452,430.741646,9.398834,4.0
453,431.405056,9.394257,4.0
454,430.495004,9.387451,4.0
455,430.945146,9.379822,4.0
456,430.78641600000003,9.372772,4.0
457,430.37127599999997,9.367279,4.0
458,430.705016,9.361328,4.0
459,429.24877,9.356842,4.0
460,428.62606,9.355316,4.0
461,427.59228,9.357941,4.0
462,428.223944,9.361603,4.0
463,426.966314,9.363739,4.0
464,426.226388,9.363983,4.0
465,425.621586,9.363464,4.0
466,426.073356,9.361542,4.0
467,428.23534,9.359467,4.0
468,428.468958,9.35965,4.0
469,427.92602,9.360992,4.0
470,428.116496,9.352692,4.0
471,426.651296,9.347809,4.0
472,426.7213,9.33609,4.0
473,426.814096,9.299957,4.0
474,426.95410400000003,9.230621,4.0
475,427.162488,9.173309,4.0
476,427.447388,9.1024475,4.0
477,426.380234,9.025665,4.0
478,437.186084,8.913696,4.0
479,408.447814,11.291138,4.0
480,417.353788,21.720398,4.0
481,417.007838,45.85486,4.0
482,390.11165,84.07831,4.0
483,383.46127,190.31711,1579.5
484,382.96473000000003,422.0943,1588.0
485,383.19264999999996,495.6609,1581.0
486,385.782798,480.6993,1572.5
487,589.3153580000001,429.2457,1579.0
488,1843.788666,294.62247,1574.3336
489,1985.8023620000001,129.63461,802.0
490,1981.083604,70.95114,4.0
491,1996.46739,43.776978,4.0
492,1977.502818,25.734863,4.0
493,1973.3815359999999,10.757263,4.0
494,1516.13413,9.662048,4.0
495,386.473884,10.108856,4.0
496,381.703844,10.41449,4.0
497,381.976534,10.60553,4.0
498,386.50237400000003,10.7621765,4.0
499,408.466536,10.877228,4.0
500,600.68124,10.886963,4.0
501,600.3475,10.886475,4.0
502,598.774852,10.88623,4.0
503,598.431344,10.885986,4.0
504,598.132606,10.885895,4.0
505,594.730086,10.885773,4.0
506,594.518446,10.885712,4.0
507,593.761426,10.885681,4.0
508,594.468792,10.885468,4.0
509,594.340994,10.885254,4.0
510,594.21401,10.884949,4.0
511,594.052838,10.8845825,4.0
512,594.302736,10.884186,4.0
513,593.832244,10.883606,4.0
514,593.4537339999999,10.883331,4.0
515,592.446002,10.883057,4.0
516,592.852188,10.882751,4.0
517,591.65398,10.882477,4.0
518,589.338964,10.882385,4.0
519,589.260006,10.882233,4.0
520,589.355244,10.88208,4.0
521,588.462286,10.882629,4.0
522,588.160292,10.883331,4.0
523,588.358908,10.884369,4.0
524,588.06017,10.886108,4.0
525,586.984062,10.888672,4.0
526,587.344664,10.890015,4.0
527,587.040228,10.88858,4.0
528,587.299894,10.885986,4.0
529,587.10372,10.884766,4.0
530,603.887586,10.883606,4.0
531,626.321426,10.882202,4.0
532,607.491164,10.881531,4.0
533,585.56119,10.881622,4.0
534,586.214832,10.881805,4.0
535,586.356468,10.881897,4.0
536,586.389842,10.88205,4.0
537,586.284022,10.882233,4.0
538,586.340188,10.882477,4.0
539,588.118778,10.882751,4.0
540,587.75899,10.882935,4.0
541,587.7565480000001,10.883087,4.0
542,587.443972,10.883148,4.0
543,587.46595,10.883087,4.0
544,589.316172,10.882996,4.0
545,589.7996880000001,10.8828125,4.0
546,590.615316,10.88266,4.0
547,589.787478,10.882507,4.0
548,589.36664,10.882416,4.0
549,589.251052,10.882324,4.0
550,588.559152,10.882385,4.0
551,588.648692,10.882477,4.0
552,588.417516,10.882477,4.0
553,588.17413,10.882568,4.0
554,587.828994,10.882629,4.0
555,587.983654,10.882721,4.0
556,588.511126,10.882721,4.0
557,588.284834,10.882751,4.0
558,588.686136,10.88266,4.0
559,588.553454,10.88266,4.0
560,588.937662,10.882568,4.0
561,588.884752,10.882385,4.0
562,588.701602,10.882233,4.0
563,588.977548,10.882233,4.0
564,589.196514,10.882385,4.0
565,589.18349,10.882477,4.0
566,587.934814,10.882507,4.0
567,586.258788,10.882629,4.0
568,587.227448,10.882751,4.0
569,589.092322,10.882935,4.0
570,588.874984,10.883057,4.0
571,588.396352,10.883057,4.0
572,588.497288,10.883057,4.0
573,588.146454,10.883148,4.0
574,589.843644,10.883087,4.0
575,589.756546,10.883057,4.0
576,589.437458,10.883087,4.0
577,589.337336,10.883148,4.0
578,589.58235,10.883148,4.0
579,589.852598,10.883179,4.0
580,588.683694,10.883179,4.0
581,588.994642,10.883087,4.0
582,589.649912,10.882996,4.0
583,589.535952,10.882935,4.0
584,589.986094,10.882843,4.0
585,589.876204,10.882721,4.0
586,589.406526,10.882629,4.0
587,589.04511,10.88266,4.0
588,589.261634,10.882751,4.0
589,589.245354,10.8828125,4.0
590,588.562408,10.882843,4.0
591,587.712592,10.882904,4.0
592,588.498916,10.882996,4.0
593,588.786258,10.883148,4.0
594,589.312102,10.88324,4.0
595,589.348732,10.883331,4.0
596,589.042668,10.832397,4.0
597,588.936034,10.626312,4.0
598,588.85789,10.35614,4.0
599,590.349952,9.9374695,4.0
600,589.7475919999999,9.218414,4.0
601,590.137498,8.211456,4.0
602,590.708926,7.523926,4.0
603,590.64869,7.105255,4.0
604,590.627526,6.7541504,4.0
605,588.302742,6.462677,4.0
606,195.365406,6.434906,4.0
607,196.255108,6.4327393,4.0
608,195.77891800000003,6.431061,4.0
609,195.617746,6.4300537,4.0
610,194.43256199999996,6.429718,4.0
611,194.402444,6.4296875,4.0
612,194.42116600000003,6.429962,4.0
613,194.118358,6.4306335,4.0
614,194.48465799999997,6.4310913,4.0
615,194.22092199999997,6.432434,4.0
616,194.22662000000003,6.43396,4.0
617,194.308834,6.4353027,4.0
618,194.32511399999999,6.435974,4.0
619,194.24859800000002,6.4375305,4.0
620,194.477332,6.4391174,4.0
621,194.64664399999998,6.4405518,4.0
622,195.06910999999997,6.4418945,4.0
623,194.577454,6.4453125,4.0
624,195.14888200000001,6.448639,4.0
625,194.96247599999998,6.450653,4.0
626,195.235166,6.451416,4.0
627,194.74269600000002,6.4530334,4.0
628,195.38005799999996,6.4530945,4.0
629,196.34220599999998,6.452179,4.0
630,196.472446,6.4505615,4.0
631,195.85787599999998,6.449646,4.0
632,196.69629600000002,6.447876,4.0
633,196.18591800000002,6.446167,4.0
634,196.439886,6.443207,4.0
635,195.62263000000002,6.4400635,4.0
636,196.124868,6.4371033,4.0
637,195.66984200000002,6.4346313,4.0
638,196.02148999999997,6.4321594,4.0
639,195.69507599999997,6.429779,4.0
640,194.84851600000002,6.428009,4.0
641,194.79967600000003,6.426239,4.0
642,194.53756800000002,6.4249573,4.0
643,194.51966,6.423584,4.0
644,194.25348199999996,6.42218,4.0
645,194.06789000000003,6.4203186,4.0
646,193.887182,6.419098,4.0
647,193.93113800000003,6.418335,4.0
648,193.812294,6.417755,4.0
649,193.97265199999998,6.417755,4.0
650,193.28482200000002,6.4190063,4.0
651,193.31005600000003,6.4201965,4.0
652,193.21156199999996,6.421814,4.0
653,193.214004,6.42511,4.0
654,193.307614,6.4291077,4.0
655,193.354012,6.430725,4.0
656,193.391456,6.430725,4.0
657,193.155396,6.4315796,4.0
658,193.417504,6.432251,4.0
659,195.21970000000005,6.4317627,4.0
660,195.017828,6.4317627,4.0
661,194.308834,6.432068,4.0
662,194.461052,6.4312134,4.0
663,194.39348999999999,6.428894,4.0
664,194.097194,6.425293,4.0
665,194.444772,6.4213867,4.0
666,194.86479599999996,6.418518,4.0
667,194.82491,6.4158325,4.0
668,194.89084400000002,6.4131775,4.0
669,193.86764599999998,6.410797,4.0
670,192.98526999999996,6.4090576,4.0
671,193.292148,6.4078674,4.0
672,193.01783,6.4075317,4.0
673,193.15132599999998,6.4067993,4.0
674,192.665368,6.4062195,4.0
675,192.422796,6.406128,4.0
676,192.14278000000002,6.4064636,4.0
677,192.697114,6.4064636,4.0
678,192.34627999999998,6.4069824,4.0
679,192.42116799999997,6.40802,4.0
680,192.20871400000004,6.410034,4.0
681,192.35767600000003,6.4125977,4.0
682,192.43744800000002,6.4169006,4.0
683,192.45779799999997,6.422699,4.0
684,192.26894999999996,6.427765,4.0
685,192.73781400000001,6.4309998,4.0
686,192.076032,6.433197,4.0
687,192.84119199999998,6.434265,4.0
688,193.94334800000001,6.434265,4.0
689,194.675948,6.4338074,4.0
690,195.238422,6.433014,4.0
691,194.665366,6.4312134,4.0
692,194.90712399999995,6.4290466,4.0
693,194.465936,6.4265137,4.0
694,194.376396,6.4230957,4.0
695,195.065854,6.4196167,4.0
696,194.45209799999998,6.41803,4.0
697,194.456168,6.4172363,4.0
698,194.42767800000001,6.4168396,4.0
699,193.55914,6.4170837,4.0
700,192.89491600000002,6.4176636,4.0
701,193.082136,6.418335,4.0
702,193.06341400000002,6.418701,4.0
703,193.265286,6.4186707,4.0
704,193.354012,6.4186096,4.0
705,193.281566,6.4181213,4.0
706,193.38413000000003,6.416809,4.0
707,193.391456,6.4150696,4.0
708,193.45250599999997,6.4143066,4.0
709,193.555884,6.4139404,4.0
710,193.572164,6.413452,4.0
711,193.371106,6.413086,4.0
712,192.729674,6.413849,4.0
713,192.89003200000002,6.4158325,4.0
714,193.14725599999997,6.4186707,4.0
715,193.03003999999999,6.420471,4.0
716,192.67839200000003,6.4212646,4.0
717,192.59536400000002,6.4221497,4.0
718,192.76874599999996,6.422943,4.0
719,193.68531000000002,6.421936,4.0
720,194.02230600000001,6.4199524,4.0
721,193.739034,6.418762,4.0
722,193.54123200000004,6.417145,4.0
723,194.201386,6.4143066,4.0
724,193.769966,6.410553,4.0
725,193.11632400000002,6.4074097,4.0
726,193.67391399999997,6.4052124,4.0
727,193.303544,6.4039307,4.0
728,193.618562,6.4028625,4.0
729,192.65234399999997,6.4544067,4.0
730,191.937652,6.648529,4.0
731,192.04754199999996,6.8588257,4.0
732,191.91893,7.189087,4.0
733,192.10533599999997,7.7647095,4.0
734,192.19894599999998,8.524139,4.0
735,191.861136,8.848846,4.0
736,192.18348000000003,8.970581,4.0
737,192.2079,9.106079,4.0
738,192.18999200000002,9.224304,4.0
739,638.0959359999999,9.119751,4.0
740,439.626456,9.082123,4.0
741,423.87637,9.064972,4.0
742,407.615092,9.056366,4.0
743,400.952502,9.051788,4.0
744,402.242692,9.047791,4.0
745,404.353394,9.042877,4.0
746,405.50601800000004,9.034821,4.0
747,403.906508,9.026154,4.0
748,402.805166,9.018982,4.0
749,401.813714,9.011566,4.0
750,402.772606,9.002594,4.0
751,402.11408,8.99411,4.0
752,400.455148,8.987244,4.0
753,400.830402,8.979614,4.0
754,399.626496,8.970459,4.0
755,398.857266,8.960815,4.0
756,397.996054,8.952606,4.0
757,397.86255800000004,8.94574,4.0
758,397.93663200000003,8.938507,4.0
759,396.824708,8.931915,4.0
760,395.436024,8.925903,4.0
761,394.483644,8.920288,4.0
762,394.522716,8.914337,4.0
763,393.89268000000004,8.909424,4.0
764,393.633828,8.904846,4.0
765,393.02984000000004,8.900452,4.0
766,392.746568,8.896362,4.0
767,391.73150999999996,8.892731,4.0
768,391.591502,8.889282,4.0
769,391.46126200000003,8.886444,4.0
770,390.9053,8.884338,4.0
771,390.784828,8.882202,4.0
772,390.342826,8.881378,4.0
773,390.175956,8.88205,4.0
774,389.683486,8.882507,4.0
775,389.90000999999995,8.882416,4.0
776,389.304976,8.883331,4.0
777,388.998912,8.88324,4.0
778,389.80721400000004,8.88266,4.0
779,389.926058,8.882324,4.0
780,389.535338,8.880707,4.0
781,389.86093800000003,8.874786,4.0
782,389.638716,8.868835,4.0
783,389.42463399999997,8.863403,4.0
784,389.8064,8.857971,4.0
785,391.116126,8.852814,4.0
786,388.83774,8.849915,4.0
787,388.644822,8.848206,4.0
788,387.921176,8.847229,4.0
789,387.21380999999997,8.845703,4.0
790,386.906118,8.8428955,4.0
791,386.670058,8.840881,4.0
792,386.833672,8.839783,4.0
793,387.141364,8.83905,4.0
794,387.426264,8.838318,4.0
795,386.348528,8.838715,4.0
796,386.022114,8.838837,4.0
797,386.128748,8.838379,4.0
798,386.026184,8.837036,4.0
799,385.96106399999996,8.83493,4.0
800,386.39981,8.833069,4.0
