time,mains,microwave,dishwasher
151,1914.894822,214.76721,5.3828735
152,1914.723882,118.44641,4.7948
153,1915.732428,66.85208,3.741211
154,1915.548464,24.754578,2.1954956
155,1916.747486,7.592926,1.2567749
156,1207.88861,6.623993,2.3153076
157,330.442194,6.7025757,2.3181763
158,330.18985399999997,6.7009583,2.319336
159,330.641624,6.70047,2.310791
160,330.261486,6.700287,2.329712
161,330.68151,6.699707,2.3391113
162,329.63633400000003,6.6992188,2.3813477
163,329.068976,6.6989746,2.368164
164,329.8553,6.6864624,2.3676147
165,329.618426,6.6389465,2.3845215
166,330.09868600000004,6.570099,2.4068604
167,329.35224800000003,6.4747925,2.3909912
168,329.33840999999995,6.3309326,2.4075928
169,330.0588,6.150818,2.4019775
170,329.638776,6.0175476,2.40802
171,329.29771,5.937683,2.4060059
172,329.59400600000004,5.8676147,2.4196167
173,328.21020599999997,5.8292847,2.4020996
174,249.97503799999998,5.8234253,2.409729
175,250.41785399999998,5.824127,2.4100342
176,250.10772000000003,5.8239136,2.4108276
177,250.55134999999996,5.8240967,2.4076538
178,250.12969800000002,5.8247986,2.4088745
179,250.90788199999997,5.8251953,2.4100952
180,251.078822,5.82605,2.411438
181,250.58146799999997,5.827759,2.411316
182,250.51878999999997,5.829376,2.4125977
183,250.79962,5.8300476,2.4160767
184,250.53344200000004,5.830902,2.420288
185,250.44390200000004,5.8313904,2.4213257
186,250.94369800000004,5.831299,2.4204102
187,251.45896,5.8298035,2.4178467
188,251.415004,5.8269653,2.4187622
189,251.463844,5.8223267,2.4189453
190,251.35395400000004,5.8149414,2.4181519
191,251.452448,5.804199,2.4207764
192,250.51390599999996,5.7919006,2.4172363
193,251.78781600000002,5.7827454,2.4163818
194,251.42233,5.7765503,2.413025
195,251.884682,5.771393,2.4110107
196,250.17284,5.768524,2.4108887
197,245.882246,5.767639,2.4083862
198,245.66735,5.7669983,2.4087524
199,245.71130600000004,5.766632,2.4083252
200,245.64374400000003,5.7673035,2.4086304
201,245.59653200000002,5.7682495,2.4066162
202,245.66979200000003,5.769684,2.4058838
203,245.493968,5.7725525,2.4041138
204,245.43861600000002,5.7764893,2.4030151
205,245.489084,5.779114,2.4050293
206,245.27907200000004,5.7802124,2.4042358
207,245.35884400000003,5.781372,2.402588
208,244.83218599999998,5.781616,2.4038696
209,247.48257,5.7814026,2.402649
210,247.09999,5.780548,2.399353
211,246.83462600000001,5.778656,2.399292
212,247.05033599999996,5.776367,2.4005127
213,246.471582,5.7738647,2.4002686
214,247.168366,5.7698364,2.4039307
215,246.62868400000002,5.764618,2.4024658
216,246.9087,5.7612,2.4014893
217,246.189124,5.759186,2.3995972
218,246.92905000000002,5.7573853,2.1814575
219,246.719038,5.756958,2.1170044
220,244.32262199999997,5.7575073,2.0670776
221,244.618918,5.757965,2.0824585
222,244.408906,5.7585754,1.9280396
223,244.387742,5.759491,1.8909912
224,244.47402599999998,5.7603455,1.9312744
225,244.882654,5.760803,1.8322754
226,244.60508,5.7613525,1.7418213
227,244.71252800000002,5.761963,1.6496582
228,244.70764400000002,5.762329,1.696228
229,245.16022800000002,5.7627563,1.5267334
230,244.7516,5.7635803,1.5543823
231,245.05278000000004,5.7651978,1.4805908
232,244.99661399999997,5.768158,1.5219727
233,245.29616600000003,5.771881,1.5058594
234,245.456524,5.7762756,1.4070435
235,244.70764400000002,5.7798767,1.2860718
236,244.87370000000004,5.782654,1.3168945
237,245.0772,5.784546,1.1591797
238,245.37024000000002,5.7856445,1.0363159
239,247.1529,5.786743,1.0026245
240,246.90137399999998,5.7871704,1.1127319
241,247.29779200000002,5.785614,0.9515381
242,247.27499999999998,5.7835693,1.0287476
243,246.85009200000002,5.780792,0.8817749
244,247.17487799999998,5.775635,0.8925171
245,248.12400200000002,5.769104,0.8095093
246,246.840324,5.763336,0.8226929
247,247.55013199999996,5.759094,0.661438
248,247.48989600000004,5.7552795,0.6741333
249,247.23755599999998,5.7518616,0.69451904
250,245.298608,5.749756,0.6060791
251,244.531006,5.748352,0.5871582
252,244.492748,5.7467957,0.52716064
253,244.39588200000003,5.7445984,0.6937866
254,243.97016000000002,5.743042,0.46923828
255,243.75851999999998,5.7419434,0.57470703
256,243.913994,5.7407837,0.49298096
257,244.156566,5.739929,0.49365234
258,243.22127999999998,5.739746,0.39904785
259,243.26360799999998,5.73999,0.3065796
260,243.11790200000002,5.740967,0.2576294
261,243.16836999999998,5.7427063,0.22045898
262,242.787418,5.74527,0.2763672
263,243.16348599999998,5.749176,0.26501465
264,243.071504,5.753723,0.3324585
265,242.95347400000003,5.756653,0.20874023
266,242.9201,5.758606,0.32867432
267,242.95754399999998,5.7604675,0.1373291
268,243.198488,5.7611084,0.31903076
269,245.34744799999999,5.7602844,0.23486328
270,244.80613800000003,5.759033,0.3503418
271,244.931494,5.757141,0.36828613
272,245.12115599999998,5.754608,0.31756592
273,245.26848999999999,5.7518616,0.35968018
274,244.640082,5.7489014,0.44403076
275,245.11790000000002,5.7467346,0.30993652
276,244.66368799999998,5.7461243,0.1899414
277,244.87777,5.746826,0.3965454
278,244.78497399999998,5.7478333,0.4831543
279,243.17406799999998,5.747406,0.3618164
280,243.02103600000004,5.746887,0.26519775
281,242.93637999999999,5.747162,0.35388184
282,243.27500400000002,5.745941,0.1696167
283,245.28721199999995,5.744232,0.22839355
284,243.524902,5.743225,0.28900146
285,243.62014,5.7419434,0.17980957
286,243.77968400000003,5.739868,0.35681152
287,243.720262,5.737976,0.39233398
288,243.18872,5.736786,0.24804688
289,243.50129600000002,5.73645,5.6483765
290,243.70642399999997,5.7371216,4.741699
291,243.04382800000002,5.738983,5.6016235
292,242.68403999999998,5.7420654,0.0
293,242.60019799999998,5.746521,0.0
294,242.50495999999998,5.7512207,0.0
295,242.66368999999997,5.755127,4.762085
296,242.49030799999997,5.757965,6.8727417
297,242.60264,5.759369,6.4764404
298,243.45408400000002,5.7600403,1.0484619
299,244.23878000000002,5.7597656,5.8551025
300,245.16348399999998,5.758423,5.366699
301,244.903818,5.7560425,0.57128906
302,245.06092,5.753937,9.11322
303,245.15859999999998,5.752716,3.0844727
304,244.71659800000003,5.7505493,0.0
305,245.314888,5.748474,0.0
306,244.25343199999998,5.747925,0.0
307,244.071096,5.748047,0.0
308,245.20255600000002,5.747284,0.0
309,243.69747,5.74411,0.0
310,243.018594,5.7396545,0.0
311,243.10162199999996,5.7362976,0.0
312,243.865968,5.733246,0.0
313,245.35884400000003,5.7301025,0.0
314,244.372276,5.7278137,0.0
315,242.523682,5.7265625,1.3829956
316,242.145986,5.725342,0.0
317,242.241224,5.7244873,0.0
318,242.135404,5.7240906,1.1399536
319,241.83748000000003,5.724243,5.1591797
320,242.09470399999998,5.725342,0.0
321,241.508624,5.727539,2.94812
322,241.50536799999998,5.730713,4.8949585
323,241.804106,5.735504,0.0
324,241.51513599999998,5.7404175,0.0
325,241.477692,5.7440186,8.297546
326,241.435364,5.746399,2.394104
327,241.36536,5.748169,0.0
328,242.55217199999998,5.74881,0.47039795
329,243.56967199999997,5.7482605,0.3774414
330,244.25099,5.747162,0.0
331,243.577812,5.7450867,4.0758667
332,244.03528,5.742218,0.0
333,244.25099,5.739105,0.0
334,243.51594800000004,5.734497,0.36798096
335,244.17773,5.729065,1.5908813
336,243.52652999999998,5.7250977,4.630432
337,243.25383999999997,5.722107,4.404419
338,243.956322,5.719513,5.706421
339,243.020222,5.7177124,0.0
340,241.47524999999996,5.7166443,3.9326782
341,241.260354,5.7160034,2.1269531
342,241.24895800000002,5.715515,2.9631348
343,241.038946,5.7147827,6.055481
344,241.19116400000001,5.714691,10.450195
345,240.74834800000002,5.7147827,4.2510376
346,240.908706,5.714691,6.479248
347,241.04871400000002,5.7149353,0.2662964
348,240.48868199999998,5.7158813,4.624878
349,240.85661,5.717224,5.1295776
350,240.817538,5.7191467,1.9368896
351,240.64904,5.721863,4.3461304
352,240.63601599999998,5.725708,7.754883
353,240.98359399999998,5.730194,0.0
354,240.945336,5.7344055,8.609863
355,241.05848199999997,5.7376404,3.6420288
356,240.834632,5.7395325,1.7818604
357,241.034062,5.740082,8.594788
358,242.467516,5.7408447,6.2365723
359,242.82648999999998,5.7411194,0.0
360,243.588394,5.7400208,6.960449
361,243.73247200000003,5.7387695,0.0
362,242.288436,5.7372437,0.0
363,243.472806,5.7351685,2.166565
364,243.13255400000003,5.73172,0.0
365,243.102436,5.728302,0.0
366,243.26360799999998,5.7266846,0.0
367,242.88998199999997,5.725586,0.48736572
368,243.57374199999998,5.724182,2.7443237
369,242.23145599999998,5.722748,0.0
370,241.06336599999997,5.722107,0.0
371,241.68363400000004,5.721985,0.17633057
372,241.734102,5.7216797,6.331665
373,242.299018,5.7211304,6.3846436
374,241.15290599999997,5.7209473,10.458984
375,241.265238,5.721039,9.111633
376,241.38489600000003,5.721344,12.585266
377,241.51594999999998,5.721344,11.569214
378,241.36373199999997,5.7223816,10.270081
379,241.254656,5.725525,5.5810547
380,241.207444,5.7301025,8.702026
381,241.61118800000003,5.7362976,19.53302
382,241.34338200000002,5.7454224,14.182495
383,241.282332,5.7562256,25.274109
384,241.33280000000002,5.7647705,17.838623
385,241.50536799999998,5.77063,20.965576
386,241.451644,5.7753906,32.314087
387,242.15249799999998,5.7783203,31.287537
388,245.91154999999998,5.7792053,37.260986
389,246.203776,5.7790833,40.91101
390,246.474024,5.778351,29.407654
391,246.55867999999998,5.777313,33.98883
392,246.777646,5.775635,36.479126
393,246.803694,5.7729797,33.438477
394,246.630312,5.769409,38.017883
395,246.37634399999996,5.765625,31.784729
396,246.46995400000003,5.7624207,32.69037
397,246.808578,5.7605286,28.046387
398,246.621358,5.759186,27.034668
399,245.997834,5.757904,23.537476
400,245.156158,5.757202,18.414612
401,244.362508,5.7566223,21.676025
402,244.66613,5.755768,15.828613
403,244.652292,5.755005,8.553528
404,244.908702,5.7554626,10.480835
405,244.688922,5.757202,10.886536
406,245.02836000000002,5.8037415,1.9764404
407,244.609964,5.964905,9.421814
408,243.487458,6.1698303,6.580017
409,244.024698,6.4552307,1.6568604
410,244.44960599999996,6.889679,10.678894
411,245.17488000000003,7.408966,7.0339966
412,245.55257600000004,7.711548,1.7462158
413,244.53589,7.8464966,5.319153
414,245.02022,7.9878235,8.318176
415,245.30756199999996,8.016602,2.4257812
416,669.862286,7.962738,14.806641
417,468.863708,7.92395,3.7636719
418,466.14739,7.900482,5.7904663
419,458.18647,7.8827515,10.108826
420,448.167758,7.871399,10.263062
421,442.098574,7.863678,3.3658447
422,442.128692,7.857666,9.163147
423,441.93903,7.851471,5.251465
424,439.88286600000004,7.8435974,7.441284
425,439.083518,7.835022,9.574097
426,437.138872,7.827179,10.67041
427,438.43638799999997,7.820038,8.6328125
428,438.128696,7.813019,8.693481
429,437.626458,7.808075,5.8702393
430,435.804726,7.805969,14.54657
431,434.92397800000003,7.8046265,7.154175
432,434.4136,7.802002,4.853882
433,432.811648,7.7991943,4.5426636
434,432.251616,7.7973022,5.678894
435,432.692804,7.795288,7.819214
436,434.011484,7.7922363,12.242676
437,433.220276,7.7898865,8.328247
438,432.039976,7.787842,10.598572
439,431.956134,7.78537,4.6571045
440,432.15475,7.783264,2.4800415
441,431.51901599999997,7.782501,13.011841
442,431.907294,7.782898,6.0720215
443,431.457152,7.783661,2.057312
444,431.521458,7.784363,3.6496582
445,429.99276599999996,7.784607,6.8934937
446,430.289876,7.7843323,4.774231
447,430.641524,7.784027,12.073364
448,430.958984,7.782837,2.786621
449,431.632162,7.7811584,0.0
450,431.199114,7.7790833,2.515747
451,430.741646,7.775818,3.4751587
452,431.405056,7.77182,1.3366089
453,430.495004,7.7663574,1.6964722
454,430.945146,7.76001,6.6827393
455,430.78641600000003,7.7542725,0.8383179
456,430.37127599999997,7.7493286,4.9923096
457,430.705016,7.7450256,0.0
458,429.24877,7.741974,4.142395
459,428.62606,7.741394,3.1861572
460,427.59228,7.7432556,4.375305
461,428.223944,7.746063,0.5683594
462,426.966314,7.7478027,5.489624
463,426.226388,7.7478943,0.4329834
464,425.621586,7.747406,0.0
465,426.073356,7.745697,0.0
466,428.23534,7.743988,0.0
467,428.468958,7.7443542,0.0
468,427.92602,7.745514,0.0
469,428.116496,7.739105,0.0
470,426.651296,7.732544,0.0
471,426.7213,7.720337,0.0
472,426.814096,7.6872864,0.08709717
473,426.95410400000003,7.630829,0.0
474,427.162488,7.5765076,0.15167236
475,427.447388,7.5169067,0.7894287
476,426.380234,7.45932,0.0
477,437.186084,8.454041,0.7854614
478,408.447814,23.916687,2.7575073
479,417.353788,58.208527,2.5042114
480,417.007838,110.383514,0.2758789
481,390.11165,221.52744,1.6381836
482,383.46127,492.60352,4.0961914
483,382.96473000000003,822.5418,6.010193
484,383.19264999999996,924.0793,7.95282
485,385.782798,920.13,10.664307
486,589.3153580000001,843.5526,8.489624
487,1843.788666,574.84357,11.413818
488,1985.8023620000001,243.4978,9.796753
489,1981.083604,137.83627,6.3529663
490,1996.46739,78.83655,6.341858
491,1977.502818,30.407288,8.661072
492,1973.3815359999999,9.470886,5.5248413
493,1516.13413,7.8377686,10.332581
494,386.473884,8.410217,2.4645386
495,381.703844,8.664368,2.5021973
496,381.976534,8.823059,2.4067383
497,386.50237400000003,8.954559,2.4489136
498,408.466536,9.022675,2.5476074
499,600.68124,9.034668,2.4089966
500,600.3475,9.034668,2.324585
501,598.774852,9.034668,2.2925415
502,598.431344,9.034668,2.3882446
503,598.132606,9.034668,2.4059448
504,594.730086,9.034668,2.343811
505,594.518446,9.034668,2.4049683
506,593.761426,9.034668,2.4678955
507,594.468792,9.034668,2.5464478
508,594.340994,9.034668,2.5049438
509,594.21401,9.034668,2.539795
510,594.052838,9.034668,2.6051636
511,594.302736,9.034668,2.6810303
512,593.832244,9.034668,2.6697998
513,593.4537339999999,9.034668,2.4887695
514,592.446002,9.034668,2.3831177
515,592.852188,9.034668,2.2960815
516,591.65398,9.034668,2.2786865
517,589.338964,9.034668,2.3260498
518,589.260006,9.034668,2.1784058
519,589.355244,9.034668,2.2000122
520,588.462286,9.034668,2.1715698
521,588.160292,9.034668,2.1045532
522,588.358908,9.034668,2.0934448
523,588.06017,9.034668,2.0892334
524,586.984062,9.034668,2.0683594
525,587.344664,9.034668,2.0856323
526,587.040228,9.034668,2.1193237
527,587.299894,9.034668,2.0460205
528,587.10372,9.034668,2.1193848
529,603.887586,9.034668,2.0917969
530,626.321426,9.034668,2.2262573
531,607.491164,9.034668,2.1900024
532,585.56119,9.034668,2.2924194
533,586.214832,9.034668,2.3383179
534,586.356468,9.034668,2.316101
535,586.389842,9.034668,2.3364868
536,586.284022,9.034668,2.2678223
537,586.340188,9.034668,2.2386475
538,588.118778,9.034668,2.2139282
539,587.75899,9.034668,2.2875366
540,587.7565480000001,9.034668,2.0960693
541,587.443972,9.034668,1.9492188
542,587.46595,9.034668,2.0127563
543,589.316172,9.034668,2.088623
544,589.7996880000001,9.034668,1.9470825
545,590.615316,9.034668,1.9991455
546,589.787478,9.034668,2.0133667
547,589.36664,9.034668,1.7212524
548,589.251052,9.034668,1.6521606
549,588.559152,9.034668,1.512085
550,588.648692,9.034668,1.5870361
551,588.417516,9.034668,1.4012451
552,588.17413,9.034668,1.5345459
553,587.828994,9.034668,1.5245972
554,587.983654,9.034668,1.6846924
555,588.511126,9.034668,1.7539673
556,588.284834,9.034668,1.6904297
557,588.686136,9.034668,1.446228
558,588.553454,9.034668,1.4631958
559,588.937662,9.034668,1.3311157
560,588.884752,9.034668,1.1679077
561,588.701602,9.034668,1.1668091
562,588.977548,9.034668,1.2884521
563,589.196514,9.034668,1.0006714
564,589.18349,9.034668,1.0203247
565,587.934814,9.034668,0.866333
566,586.258788,9.034668,0.60705566
567,587.227448,9.034668,0.5447998
568,589.092322,9.034668,0.5540161
569,588.874984,9.034668,0.5509033
570,588.396352,9.034668,0.59332275
571,588.497288,9.034668,0.66552734
572,588.146454,9.034668,0.49316406
573,589.843644,9.034668,0.5756836
574,589.756546,9.034668,0.54681396
575,589.437458,9.034668,0.76568604
576,589.337336,9.034668,0.6027832
577,589.58235,9.034668,0.6607666
578,589.852598,9.034668,0.5028076
579,588.683694,9.034668,0.545105
580,588.994642,9.034668,0.5227051
581,589.649912,9.034668,0.4701538
582,589.535952,9.034668,0.27978516
583,589.986094,9.034668,0.24395752
584,589.876204,9.034668,0.22399902
585,589.406526,9.034668,0.122680664
586,589.04511,9.034668,0.1776123
587,589.261634,9.034668,0.13415527
588,589.245354,9.034668,0.3380127
589,588.562408,9.034668,0.15545654
590,587.712592,9.034668,0.27716064
591,588.498916,9.034668,0.27392578
592,588.786258,9.034668,0.42333984
593,589.312102,9.034668,0.6019287
594,589.348732,9.034668,0.4932251
595,589.042668,8.981689,0.51379395
596,588.936034,8.78006,0.6375122
597,588.85789,8.48764,0.62646484
598,590.349952,8.076111,0.42645264
599,589.7475919999999,7.45343,0.70184326
600,590.137498,6.666748,0.79089355
601,590.708926,6.079376,0.71466064
602,590.64869,5.725464,0.5778198
603,590.627526,5.412445,0.71276855
604,588.302742,5.237915,0.44195557
605,195.365406,5.20459,0.5498657
606,196.255108,5.20282,0.5675659
607,195.77891800000003,5.2013855,0.45526123
608,195.617746,5.2006226,0.6361084
609,194.43256199999996,5.200348,0.6638794
610,194.402444,5.200287,0.5986328
611,194.42116600000003,5.200714,0.60443115
612,194.118358,5.201294,0.40179443
613,194.48465799999997,5.2019043,0.5023804
614,194.22092199999997,5.203003,0.49664307
615,194.22662000000003,5.2043457,0.43554688
616,194.308834,5.205475,0.5441284
617,194.32511399999999,5.206238,0.5661621
618,194.24859800000002,5.2075806,0.6637573
619,194.477332,5.2091064,0.58703613
620,194.64664399999998,5.210449,0.67510986
621,195.06910999999997,5.2121277,0.5319214
622,194.577454,5.2148438,0.70861816
623,195.14888200000001,5.217804,0.6911011
624,194.96247599999998,5.2194214,0.5975952
625,195.235166,5.2203674,0.5449219
626,194.74269600000002,5.221405,0.67474365
627,195.38005799999996,5.2213135,0.5673218
628,196.34220599999998,5.220459,0.5745239
629,196.472446,5.219269,0.7438965
630,195.85787599999998,5.217987,0.59765625
631,196.69629600000002,5.2164917,0.54156494
632,196.18591800000002,5.2145386,0.7158203
633,196.439886,5.212219,0.765625
634,195.62263000000002,5.209259,0.7687378
635,196.124868,5.2066345,0.6483154
636,195.66984200000002,5.2043457,0.6813965
637,196.02148999999997,5.202057,0.74645996
638,195.69507599999997,5.2001343,0.6260376
639,194.84851600000002,5.1984863,0.6189575
640,194.79967600000003,5.196991,0.58221436
641,194.53756800000002,5.195709,0.6713867
642,194.51966,5.194519,0.61450195
643,194.25348199999996,5.1931458,0.56518555
644,194.06789000000003,5.1916504,0.48303223
645,193.887182,5.1905518,0.5211792
646,193.93113800000003,5.1899414,0.7522583
647,193.812294,5.189453,0.80670166
648,193.97265199999998,5.189575,0.86035156
649,193.28482200000002,5.1907043,0.79901123
650,193.31005600000003,5.1921997,0.70336914
651,193.21156199999996,5.1938477,0.92285156
652,193.214004,5.1966248,0.84698486
653,193.307614,5.199829,0.89141846
654,193.354012,5.2012024,0.9222412
655,193.391456,5.2014465,0.91241455
656,193.155396,5.2022095,0.92004395
657,193.417504,5.202545,0.9301758
658,195.21970000000005,5.202301,0.90515137
659,195.017828,5.20224,0.8779907
660,194.308834,5.2021484,0.9769287
661,194.461052,5.201111,0.85321045
662,194.39348999999999,5.199005,0.9453125
663,194.097194,5.195862,0.74853516
664,194.444772,5.192383,0.86846924
665,194.86479599999996,5.1896973,0.7369385
666,194.82491,5.1871643,0.7492676
667,194.89084400000002,5.1848755,0.8128052
668,193.86764599999998,5.1829834,0.7703247
669,192.98526999999996,5.1814575,0.87072754
670,193.292148,5.1804504,0.8600464
671,193.01783,5.1799316,0.8777466
672,193.15132599999998,5.1794434,0.770874
673,192.665368,5.179016,0.8079834
674,192.422796,5.179016,0.92041016
675,192.14278000000002,5.179199,0.7216797
676,192.697114,5.1792603,0.75457764
677,192.34627999999998,5.179657,0.7897949
678,192.42116799999997,5.1809387,0.69262695
679,192.20871400000004,5.1829834,0.77056885
680,192.35767600000003,5.1856384,0.9859619
681,192.43744800000002,5.1896667,0.8643799
682,192.45779799999997,5.194702,0.8843994
683,192.26894999999996,5.198822,0.86065674
684,192.73781400000001,5.2018127,0.90423584
685,192.076032,5.2036743,0.73828125
686,192.84119199999998,5.2044373,0.75115967
687,193.94334800000001,5.2044067,0.6566162
688,194.675948,5.2038574,0.6367798
689,195.238422,5.203064,0.6366577
690,194.665366,5.201294,0.83154297
691,194.90712399999995,5.199188,0.7307129
692,194.465936,5.196808,0.73999023
693,194.376396,5.1938477,0.788147
694,195.065854,5.191101,0.7225342
695,194.45209799999998,5.1896667,0.7518921
696,194.456168,5.188904,0.9126587
697,194.42767800000001,5.1886597,0.8907471
698,193.55914,5.1889954,0.9071045
699,192.89491600000002,5.189453,1.2010498
700,193.082136,5.190033,1.0233154
701,193.06341400000002,5.1903687,1.0189209
702,193.265286,5.190338,0.8544922
703,193.354012,5.190094,0.87286377
704,193.281566,5.189514,0.88287354
705,193.38413000000003,5.1884155,1.0333252
706,193.391456,5.187042,0.86053467
707,193.45250599999997,5.1861877,0.8838501
708,193.555884,5.1857605,0.8257446
709,193.572164,5.185425,0.82025146
710,193.371106,5.1855164,0.8867798
711,192.729674,5.186371,1.0025635
712,192.89003200000002,5.18808,0.90185547
713,193.14725599999997,5.19046,0.8623657
714,193.03003999999999,5.1921387,0.848999
715,192.67839200000003,5.1928406,1.0305176
716,192.59536400000002,5.193512,0.95080566
717,192.76874599999996,5.193939,1.0509644
718,193.68531000000002,5.1930847,1.1382446
719,194.02230600000001,5.1913757,1.0839844
720,193.739034,5.1901245,0.99053955
721,193.54123200000004,5.188263,0.89953613
722,194.201386,5.1856384,0.965271
723,193.769966,5.1825867,1.0474243
724,193.11632400000002,5.179779,0.93182373
725,193.67391399999997,5.1779175,0.91845703
726,193.303544,5.176697,0.7468872
727,193.618562,5.175934,0.94195557
728,192.65234399999997,5.2293396,0.91900635
729,191.937652,5.41687,0.8526001
730,192.04754199999996,5.649414,0.7947998
731,191.91893,5.966522,0.92840576
732,192.10533599999997,6.447937,0.7772827
733,192.19894599999998,7.018799,0.8740845
734,191.861136,7.323181,0.8649292
735,192.18348000000003,7.432892,0.90057373
